,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,Condensing Method,model.init.distance_matrix,model.init.gamma,model.init.kernel,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
87286e61349fbc9761c4574394df3ee5,train,deckard.base.experiment.Experiment,87286e61349fbc9761c4574394df3ee5,Truthseeker,cpu,87286e61349fbc9761c4574394df3ee5,87286e61349fbc9761c4574394df3ee5,k-SVC,87286e61349fbc9761c4574394df3ee5,87286e61349fbc9761c4574394df3ee5,0.505,17.097088117215158,cpu,1727413434.4869337,1727413411.4698126,27.6733716,0.069183429,cpu,1727413411.469695,1727413411.2045257,0.29822737,0.00029822737,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,87286e61349fbc9761c4574394df3ee5,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,6.6515050238143525,,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
8a1edb6b53c24c41df52ba25b56c4ff9,train,deckard.base.experiment.Experiment,8a1edb6b53c24c41df52ba25b56c4ff9,Truthseeker,cpu,8a1edb6b53c24c41df52ba25b56c4ff9,8a1edb6b53c24c41df52ba25b56c4ff9,k-SVC,8a1edb6b53c24c41df52ba25b56c4ff9,8a1edb6b53c24c41df52ba25b56c4ff9,0.4975,17.355929040819444,cpu,1727413317.4586804,1727413295.09051,27.39689876,0.0684922469,cpu,1727413295.090423,1727413284.930763,10.1830291,0.0101830291,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8a1edb6b53c24c41df52ba25b56c4ff9,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.9510313955652272,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
9141fd45b18fcf3b3f03ec5c498e0a80,train,deckard.base.experiment.Experiment,9141fd45b18fcf3b3f03ec5c498e0a80,Truthseeker,cpu,9141fd45b18fcf3b3f03ec5c498e0a80,9141fd45b18fcf3b3f03ec5c498e0a80,k-SVC,9141fd45b18fcf3b3f03ec5c498e0a80,9141fd45b18fcf3b3f03ec5c498e0a80,0.5775,14.592818933252284,cpu,1727413824.0177069,1727413800.0857697,29.13188967,0.072829724175,cpu,1727413800.0856793,1727413790.7351956,9.3590839,0.0093590839,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9141fd45b18fcf3b3f03ec5c498e0a80,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,953.0767735871808,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
8aab8f299b458b7dbf938a350c379d55,train,deckard.base.experiment.Experiment,8aab8f299b458b7dbf938a350c379d55,Truthseeker,cpu,8aab8f299b458b7dbf938a350c379d55,8aab8f299b458b7dbf938a350c379d55,k-SVC,8aab8f299b458b7dbf938a350c379d55,8aab8f299b458b7dbf938a350c379d55,0.495,17.442283977781017,cpu,1727413749.228166,1727413726.1418736,28.16691406,0.07041728515,cpu,1727413726.1417854,1727413716.5804212,9.59248116,0.00959248116,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8aab8f299b458b7dbf938a350c379d55,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,950.8414092979688,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
8b619b78d2254b9156e39f2ca0ceb8aa,train,deckard.base.experiment.Experiment,8b619b78d2254b9156e39f2ca0ceb8aa,Truthseeker,cpu,8b619b78d2254b9156e39f2ca0ceb8aa,8b619b78d2254b9156e39f2ca0ceb8aa,k-SVC,8b619b78d2254b9156e39f2ca0ceb8aa,8b619b78d2254b9156e39f2ca0ceb8aa,0.525,16.406108691972246,cpu,1727413712.8264303,1727413689.6030111,28.41931799,0.071048294975,cpu,1727413689.6029162,1727413679.9933217,9.63237982,0.00963237982,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8b619b78d2254b9156e39f2ca0ceb8aa,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,113.58415723974576,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
8c50897c716880184346eb7bfd6ae8e3,train,deckard.base.experiment.Experiment,8c50897c716880184346eb7bfd6ae8e3,Truthseeker,cpu,8c50897c716880184346eb7bfd6ae8e3,8c50897c716880184346eb7bfd6ae8e3,k-SVC,8c50897c716880184346eb7bfd6ae8e3,8c50897c716880184346eb7bfd6ae8e3,0.5525,15.456286344131478,cpu,1727413740.6450994,1727413716.8385968,28.91987981,0.072299699525,cpu,1727413716.8384912,1727413716.5904694,0.28102294,0.00028102294,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8c50897c716880184346eb7bfd6ae8e3,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,963.9394189821112,balanced,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
8c90ed448a50fa15f056fe3d2bb11af6,train,deckard.base.experiment.Experiment,8c90ed448a50fa15f056fe3d2bb11af6,Truthseeker,cpu,8c90ed448a50fa15f056fe3d2bb11af6,8c90ed448a50fa15f056fe3d2bb11af6,k-SVC,8c90ed448a50fa15f056fe3d2bb11af6,8c90ed448a50fa15f056fe3d2bb11af6,0.5675,14.938204698207814,cpu,1727413485.7959926,1727413462.3312657,28.67495782,0.07168739455,cpu,1727413462.3311777,1727413452.215578,10.14137592,0.01014137592,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8c90ed448a50fa15f056fe3d2bb11af6,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,994.721567745109,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
8e7045a440d918a8a7d297f5eb89e0e7,train,deckard.base.experiment.Experiment,8e7045a440d918a8a7d297f5eb89e0e7,Truthseeker,cpu,8e7045a440d918a8a7d297f5eb89e0e7,8e7045a440d918a8a7d297f5eb89e0e7,k-SVC,8e7045a440d918a8a7d297f5eb89e0e7,8e7045a440d918a8a7d297f5eb89e0e7,0.495,17.442174033134364,cpu,1727413392.7543442,1727413369.1259508,28.10245016,0.0702561254,cpu,1727413369.125856,1727413368.913895,0.23836684,0.00023836684,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8e7045a440d918a8a7d297f5eb89e0e7,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,674.0209965250576,balanced,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
8ee363edb67610ab3568f8e25c273c42,train,deckard.base.experiment.Experiment,8ee363edb67610ab3568f8e25c273c42,Truthseeker,cpu,8ee363edb67610ab3568f8e25c273c42,8ee363edb67610ab3568f8e25c273c42,k-SVC,8ee363edb67610ab3568f8e25c273c42,8ee363edb67610ab3568f8e25c273c42,0.57,14.851853759233386,cpu,1727413639.160566,1727413615.1822956,29.19648195,0.072991204875,cpu,1727413615.1821945,1727413605.4564812,9.75584134,0.00975584134,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8ee363edb67610ab3568f8e25c273c42,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,998.432482174702,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
8f91b656b12af1d3b2d9bfc8bb2908ae,train,deckard.base.experiment.Experiment,8f91b656b12af1d3b2d9bfc8bb2908ae,Truthseeker,cpu,8f91b656b12af1d3b2d9bfc8bb2908ae,8f91b656b12af1d3b2d9bfc8bb2908ae,k-SVC,8f91b656b12af1d3b2d9bfc8bb2908ae,8f91b656b12af1d3b2d9bfc8bb2908ae,0.575,14.679157878265258,cpu,1727413350.282939,1727413327.2355676,28.21756328,0.0705439082,cpu,1727413327.2354774,1727413326.661326,0.60652428,0.00060652428,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8f91b656b12af1d3b2d9bfc8bb2908ae,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,998.3507602002004,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
9055e2368382da2b18b6e1cea8b9c2b0,train,deckard.base.experiment.Experiment,9055e2368382da2b18b6e1cea8b9c2b0,Truthseeker,cpu,9055e2368382da2b18b6e1cea8b9c2b0,9055e2368382da2b18b6e1cea8b9c2b0,k-SVC,9055e2368382da2b18b6e1cea8b9c2b0,9055e2368382da2b18b6e1cea8b9c2b0,0.5,17.26978799617044,cpu,1727413629.7785122,1727413605.8658028,28.93005435,0.072325135875,cpu,1727413605.865708,1727413605.4835963,0.4120595,0.0004120595,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9055e2368382da2b18b6e1cea8b9c2b0,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.3788041650771368,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
8ad2c09ae40291fca406e88b52dd5ec1,train,deckard.base.experiment.Experiment,8ad2c09ae40291fca406e88b52dd5ec1,Truthseeker,cpu,8ad2c09ae40291fca406e88b52dd5ec1,8ad2c09ae40291fca406e88b52dd5ec1,k-SVC,8ad2c09ae40291fca406e88b52dd5ec1,8ad2c09ae40291fca406e88b52dd5ec1,0.57,14.851855758226964,cpu,1727413787.5944784,1727413763.2179878,29.60709086,0.07401772715,cpu,1727413763.217897,1727413753.504104,9.74705521,0.00974705521,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8ad2c09ae40291fca406e88b52dd5ec1,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,983.2942965631204,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
c2e26ebd7bb3d32721b283d293d26a8c,train,deckard.base.experiment.Experiment,c2e26ebd7bb3d32721b283d293d26a8c,Truthseeker,cpu,c2e26ebd7bb3d32721b283d293d26a8c,c2e26ebd7bb3d32721b283d293d26a8c,k-SVC,c2e26ebd7bb3d32721b283d293d26a8c,c2e26ebd7bb3d32721b283d293d26a8c,0.5725,14.765508817239686,cpu,1727413786.651417,1727413763.0511122,28.74772397,0.071869309925,cpu,1727413763.0510209,1727413753.504248,9.58187406,0.00958187406,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,c2e26ebd7bb3d32721b283d293d26a8c,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,963.837153303376,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
234749d92616b11f36af0fbf208da4d0,train,deckard.base.experiment.Experiment,234749d92616b11f36af0fbf208da4d0,Truthseeker,cpu,234749d92616b11f36af0fbf208da4d0,234749d92616b11f36af0fbf208da4d0,k-SVC,234749d92616b11f36af0fbf208da4d0,234749d92616b11f36af0fbf208da4d0,0.4775,18.04682650732576,cpu,1727413704.240106,1727413680.1466308,29.13277544,0.0728319386,cpu,1727413680.146535,1727413679.9550383,0.22144517,0.00022144517,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,234749d92616b11f36af0fbf208da4d0,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0014934671822917,balanced,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
1fdc533dd58b59c4a56757f8f79a8511,train,deckard.base.experiment.Experiment,1fdc533dd58b59c4a56757f8f79a8511,Truthseeker,cpu,1fdc533dd58b59c4a56757f8f79a8511,1fdc533dd58b59c4a56757f8f79a8511,k-SVC,1fdc533dd58b59c4a56757f8f79a8511,1fdc533dd58b59c4a56757f8f79a8511,0.57,14.85185575822696,cpu,1727413639.1011074,1727413615.0437076,29.25164328,0.0731291082,cpu,1727413615.043616,1727413605.4895444,9.58291343,0.00958291343,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,1fdc533dd58b59c4a56757f8f79a8511,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,967.6622704427838,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
a7a675be6f68c5e60cfda81a397cea8a,train,deckard.base.experiment.Experiment,a7a675be6f68c5e60cfda81a397cea8a,Truthseeker,cpu,a7a675be6f68c5e60cfda81a397cea8a,a7a675be6f68c5e60cfda81a397cea8a,k-SVC,a7a675be6f68c5e60cfda81a397cea8a,a7a675be6f68c5e60cfda81a397cea8a,0.5,17.26978799617044,cpu,1727411160.1785324,1727411145.875772,17.3922103,0.04348052575,cpu,1727411145.8756764,1727411145.646594,0.25471984,0.00025471984,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,a7a675be6f68c5e60cfda81a397cea8a,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0050531260271623,,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
ab552de7a6937fc949e2bc00f6135dea,train,deckard.base.experiment.Experiment,ab552de7a6937fc949e2bc00f6135dea,Truthseeker,cpu,ab552de7a6937fc949e2bc00f6135dea,ab552de7a6937fc949e2bc00f6135dea,k-SVC,ab552de7a6937fc949e2bc00f6135dea,ab552de7a6937fc949e2bc00f6135dea,0.5425,15.80168010506131,cpu,1727410830.1872823,1727410815.2694771,18.09787626,0.04524469065,cpu,1727410815.269396,1727410805.2950597,9.99781944,0.00999781944,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,ab552de7a6937fc949e2bc00f6135dea,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,968.0637220471184,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
abb9b029e14e4db319aacf316af91564,train,deckard.base.experiment.Experiment,abb9b029e14e4db319aacf316af91564,Truthseeker,cpu,abb9b029e14e4db319aacf316af91564,abb9b029e14e4db319aacf316af91564,k-SVC,abb9b029e14e4db319aacf316af91564,abb9b029e14e4db319aacf316af91564,0.5425,15.80168010506131,cpu,1727411025.3746262,1727411010.9628077,17.50342336,0.0437585584,cpu,1727411010.9627025,1727411000.731855,10.25411816,0.01025411816,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,abb9b029e14e4db319aacf316af91564,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,964.1606433852726,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
af9a12c468035e497c7d6cb7caa717ea,train,deckard.base.experiment.Experiment,af9a12c468035e497c7d6cb7caa717ea,Truthseeker,cpu,af9a12c468035e497c7d6cb7caa717ea,af9a12c468035e497c7d6cb7caa717ea,k-SVC,af9a12c468035e497c7d6cb7caa717ea,af9a12c468035e497c7d6cb7caa717ea,0.5425,15.80168010506131,cpu,1727410862.5959036,1727410848.3513448,17.18503812,0.0429625953,cpu,1727410848.3509853,1727410837.7948503,10.58059573,0.01058059573,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,af9a12c468035e497c7d6cb7caa717ea,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,998.7081583308376,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
b026d53a438df242e976fd6a163a45e0,train,deckard.base.experiment.Experiment,b026d53a438df242e976fd6a163a45e0,Truthseeker,cpu,b026d53a438df242e976fd6a163a45e0,b026d53a438df242e976fd6a163a45e0,k-SVC,b026d53a438df242e976fd6a163a45e0,b026d53a438df242e976fd6a163a45e0,0.4975,17.355931039813015,cpu,1727410949.3691738,1727410935.1880755,17.26279635,0.043156990875,cpu,1727410935.187996,1727410934.9781375,0.24115972,0.00024115972,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,b026d53a438df242e976fd6a163a45e0,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,17.663642604442483,balanced,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
b37dcbdfc22aec5a561da1012bb70f5e,train,deckard.base.experiment.Experiment,b37dcbdfc22aec5a561da1012bb70f5e,Truthseeker,cpu,b37dcbdfc22aec5a561da1012bb70f5e,b37dcbdfc22aec5a561da1012bb70f5e,k-SVC,b37dcbdfc22aec5a561da1012bb70f5e,b37dcbdfc22aec5a561da1012bb70f5e,0.5425,15.80168010506131,cpu,1727411085.774855,1727411071.3947997,17.53342606,0.04383356515,cpu,1727411071.3947096,1727411061.3286347,10.0939036,0.0100939036,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,b37dcbdfc22aec5a561da1012bb70f5e,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,957.9293839506728,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
