,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,predictions,exception,data._target_,data.generate.name,data.generate.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.generate.name,model.data.generate.target,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.init._target_,model.init.compressor,model.init.distance_matrix,model.init.k,model.init.m,model.init.method,model.init.metric,model.init.name,model.init.symmetric,model.init.precompute,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
143,baa03dfca3141d62fe8b0f56297fbc2e,train,deckard.base.experiment.Experiment,baa03dfca3141d62fe8b0f56297fbc2e,sms_spam,cpu,baa03dfca3141d62fe8b0f56297fbc2e,baa03dfca3141d62fe8b0f56297fbc2e,GzipClassifier,baa03dfca3141d62fe8b0f56297fbc2e,baa03dfca3141d62fe8b0f56297fbc2e,183.534148416,0.183534148416,1708480418.6017206,1708480575.087177,cpu,12.065568673,0.012065568673,1708480575.0875366,1708480586.1649275,cpu,0.13,30.048735466003414,sms_spam/reports/train/baa03dfca3141d62fe8b0f56297fbc2e/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,baa03dfca3141d62fe8b0f56297fbc2e,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,20,SVC,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
145,beb0ed7410371d5d4b301ded22c849d8,train,deckard.base.experiment.Experiment,beb0ed7410371d5d4b301ded22c849d8,sms_spam,cpu,beb0ed7410371d5d4b301ded22c849d8,beb0ed7410371d5d4b301ded22c849d8,GzipClassifier,beb0ed7410371d5d4b301ded22c849d8,beb0ed7410371d5d4b301ded22c849d8,114.882981264,0.114882981264,1708474979.2020462,1708475087.003805,cpu,14.018206001,0.014018206001,1708475087.004037,1708475099.9582045,cpu,0.13,30.048735466003414,sms_spam/reports/train/beb0ed7410371d5d4b301ded22c849d8/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,beb0ed7410371d5d4b301ded22c849d8,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,100,SVC,Hamming,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
146,bf561e9762e92f5fc0313c69acc688c6,train,deckard.base.experiment.Experiment,bf561e9762e92f5fc0313c69acc688c6,sms_spam,cpu,bf561e9762e92f5fc0313c69acc688c6,bf561e9762e92f5fc0313c69acc688c6,GzipClassifier,bf561e9762e92f5fc0313c69acc688c6,bf561e9762e92f5fc0313c69acc688c6,123.731349599,0.123731349599,1708477673.4296775,1708477789.7305436,cpu,41.606204198,0.041606204198,1708477789.73106,1708477828.5434368,cpu,0.88,4.144653167724609,sms_spam/reports/train/bf561e9762e92f5fc0313c69acc688c6/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,bf561e9762e92f5fc0313c69acc688c6,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,200,Sum,Hamming,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
147,bz2,train,deckard.base.experiment.Experiment,bz2,sms_spam,cpu,bz2,bz2,GzipClassifier,4709b8ca4b33aaaa4faa77bb888132b4,bz2,265.513641017,0.265513641017,1708472880.5417826,1708473146.006771,cpu,1.275529072,0.001275529072,1708473146.0068643,1708473148.187885,cpu,0.9,3.453877639770508,sms_spam/reports/train/bz2/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,bz2,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,BZ2,sms_spam/model/gzip_classifier/None/bz2.npz,1,10,Random,NCD,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
148,c067de5c56830baac78541bfcba1092a,train,deckard.base.experiment.Experiment,c067de5c56830baac78541bfcba1092a,sms_spam,cpu,c067de5c56830baac78541bfcba1092a,c067de5c56830baac78541bfcba1092a,GzipClassifier,c067de5c56830baac78541bfcba1092a,c067de5c56830baac78541bfcba1092a,122.467038992,0.122467038992,1708480261.679638,1708480376.8695683,cpu,110.490245019,0.110490245019,1708479640.860901,1708479743.7843966,cpu,0.89,3.799265403440176,sms_spam/reports/train/c067de5c56830baac78541bfcba1092a/predictions.json,sms_spam/reports/train/c067de5c56830baac78541bfcba1092a/exception.log,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c067de5c56830baac78541bfcba1092a,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,Sum,Hamming,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
149,c06ddea68b83cd1fc3db92223fa2a9b0,train,deckard.base.experiment.Experiment,c06ddea68b83cd1fc3db92223fa2a9b0,sms_spam,cpu,c06ddea68b83cd1fc3db92223fa2a9b0,c06ddea68b83cd1fc3db92223fa2a9b0,GzipClassifier,c06ddea68b83cd1fc3db92223fa2a9b0,c06ddea68b83cd1fc3db92223fa2a9b0,107.663496909,0.107663496909,1708478000.6619947,1708478101.8458254,cpu,40.054024673,0.040054024673,1708478101.8464572,1708478143.5779145,cpu,0.88,4.144653167724609,sms_spam/reports/train/c06ddea68b83cd1fc3db92223fa2a9b0/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c06ddea68b83cd1fc3db92223fa2a9b0,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,200,Sum,Hamming,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
150,c10b6242f0a1f5b7f308067efb89261b,train,deckard.base.experiment.Experiment,c10b6242f0a1f5b7f308067efb89261b,sms_spam,cpu,c10b6242f0a1f5b7f308067efb89261b,c10b6242f0a1f5b7f308067efb89261b,GzipClassifier,c10b6242f0a1f5b7f308067efb89261b,c10b6242f0a1f5b7f308067efb89261b,138.737375459,0.138737375459,1708479145.0497909,1708479275.9941876,cpu,28.00064603,0.02800064603,1708479123.615034,1708479149.3056004,cpu,0.87,4.490040931338389,sms_spam/reports/train/c10b6242f0a1f5b7f308067efb89261b/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c10b6242f0a1f5b7f308067efb89261b,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,100,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
152,c44275c31dba45300905975aaf3f0750,train,deckard.base.experiment.Experiment,c44275c31dba45300905975aaf3f0750,sms_spam,cpu,c44275c31dba45300905975aaf3f0750,c44275c31dba45300905975aaf3f0750,GzipClassifier,c44275c31dba45300905975aaf3f0750,c44275c31dba45300905975aaf3f0750,147.541593352,0.147541593352,1708475974.8918877,1708476114.3783088,cpu,10.744985067,0.010744985067,1708475964.266916,1708475974.5909717,cpu,0.88,4.144653167389282,sms_spam/reports/train/c44275c31dba45300905975aaf3f0750/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c44275c31dba45300905975aaf3f0750,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,10,Sum,Levenshtein,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
153,c477bfd72a4bc833f077cd89fe9a78b1,train,deckard.base.experiment.Experiment,c477bfd72a4bc833f077cd89fe9a78b1,sms_spam,cpu,c477bfd72a4bc833f077cd89fe9a78b1,c477bfd72a4bc833f077cd89fe9a78b1,GzipClassifier,c477bfd72a4bc833f077cd89fe9a78b1,c477bfd72a4bc833f077cd89fe9a78b1,148.866324196,0.148866324196,1708478176.4250548,1708478319.4744167,cpu,15.437854694,0.015437854694,1708478319.4748042,1708478334.166742,cpu,0.87,4.49004093170166,sms_spam/reports/train/c477bfd72a4bc833f077cd89fe9a78b1/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c477bfd72a4bc833f077cd89fe9a78b1,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,50,KNN,Levenshtein,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
154,c5b0a5cf57c2dd750344936569f00b7f,train,deckard.base.experiment.Experiment,c5b0a5cf57c2dd750344936569f00b7f,sms_spam,cpu,c5b0a5cf57c2dd750344936569f00b7f,c5b0a5cf57c2dd750344936569f00b7f,GzipClassifier,c5b0a5cf57c2dd750344936569f00b7f,c5b0a5cf57c2dd750344936569f00b7f,84.695593873,0.084695593873,1708478894.6320422,1708478974.6586554,cpu,94.003181021,0.094003181021,1708477103.5914223,1708477190.9352295,cpu,0.84,5.52620422318571,sms_spam/reports/train/c5b0a5cf57c2dd750344936569f00b7f/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c5b0a5cf57c2dd750344936569f00b7f,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,500,Random,Jaro-Winkler,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
155,c5c9eb70e07934a1a4c69712c6469931,train,deckard.base.experiment.Experiment,c5c9eb70e07934a1a4c69712c6469931,sms_spam,cpu,c5c9eb70e07934a1a4c69712c6469931,c5c9eb70e07934a1a4c69712c6469931,GzipClassifier,c5c9eb70e07934a1a4c69712c6469931,c5c9eb70e07934a1a4c69712c6469931,152.005925447,0.152005925447,1708476126.5466886,1708476269.6588984,cpu,31.585502203,0.031585502203,1708476269.65938,1708476298.8842638,cpu,0.43,19.687102546691893,sms_spam/reports/train/c5c9eb70e07934a1a4c69712c6469931/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c5c9eb70e07934a1a4c69712c6469931,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,100,Random,Ratio,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
156,c5d5b76f0347ef3004e7c41e852e9674,train,deckard.base.experiment.Experiment,c5d5b76f0347ef3004e7c41e852e9674,sms_spam,cpu,c5d5b76f0347ef3004e7c41e852e9674,c5d5b76f0347ef3004e7c41e852e9674,GzipClassifier,c5d5b76f0347ef3004e7c41e852e9674,c5d5b76f0347ef3004e7c41e852e9674,122.42733428,0.12242733428,1708477673.336,1708477788.497637,cpu,12.525301787,0.012525301787,1708477788.4983983,1708477800.5143366,cpu,0.87,4.49004093170166,sms_spam/reports/train/c5d5b76f0347ef3004e7c41e852e9674/predictions.json,sms_spam/reports/train/c5d5b76f0347ef3004e7c41e852e9674/exception.log,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c5d5b76f0347ef3004e7c41e852e9674,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,10,Sum,Jaro,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
157,c79294b9aa03d0b9700fe92cb7ef2821,train,deckard.base.experiment.Experiment,c79294b9aa03d0b9700fe92cb7ef2821,sms_spam,cpu,c79294b9aa03d0b9700fe92cb7ef2821,c79294b9aa03d0b9700fe92cb7ef2821,GzipClassifier,c79294b9aa03d0b9700fe92cb7ef2821,c79294b9aa03d0b9700fe92cb7ef2821,154.394510998,0.154394510998,1708475024.165414,1708475170.144345,cpu,16.542134262,0.016542134262,1708475170.144519,1708475185.3628013,cpu,0.85,5.1808164596557615,sms_spam/reports/train/c79294b9aa03d0b9700fe92cb7ef2821/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c79294b9aa03d0b9700fe92cb7ef2821,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,100,Sum,Jaro,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
158,c845abe0b518ddd61deadcb4b33642ec,train,deckard.base.experiment.Experiment,c845abe0b518ddd61deadcb4b33642ec,sms_spam,cpu,c845abe0b518ddd61deadcb4b33642ec,c845abe0b518ddd61deadcb4b33642ec,GzipClassifier,c845abe0b518ddd61deadcb4b33642ec,c845abe0b518ddd61deadcb4b33642ec,158.152876281,0.158152876281,1708477004.2212684,1708477153.641868,cpu,38.677246663,0.038677246663,1708477153.6423447,1708477190.1769602,cpu,0.87,4.49004093170166,sms_spam/reports/train/c845abe0b518ddd61deadcb4b33642ec/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c845abe0b518ddd61deadcb4b33642ec,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,100,KNN,Jaro-Winkler,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
160,c997d23a5ca32cd4c9b2e26372c25551,train,deckard.base.experiment.Experiment,c997d23a5ca32cd4c9b2e26372c25551,sms_spam,cpu,c997d23a5ca32cd4c9b2e26372c25551,c997d23a5ca32cd4c9b2e26372c25551,GzipClassifier,c997d23a5ca32cd4c9b2e26372c25551,c997d23a5ca32cd4c9b2e26372c25551,107.340094136,0.107340094136,1708477191.685006,1708477292.530084,cpu,38.463918787,0.038463918787,1708475652.7501822,1708475688.8682275,cpu,0.71,10.0162451545241,sms_spam/reports/train/c997d23a5ca32cd4c9b2e26372c25551/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,c997d23a5ca32cd4c9b2e26372c25551,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,500,SVC,Jaro,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
161,ca9b32629dd9a9c2c33b28debb96a4aa,train,deckard.base.experiment.Experiment,ca9b32629dd9a9c2c33b28debb96a4aa,sms_spam,cpu,ca9b32629dd9a9c2c33b28debb96a4aa,ca9b32629dd9a9c2c33b28debb96a4aa,GzipClassifier,ca9b32629dd9a9c2c33b28debb96a4aa,ca9b32629dd9a9c2c33b28debb96a4aa,259.865479273,0.259865479273,1708480418.25309,1708480637.0597377,cpu,13.855989424,0.013855989424,1708480637.0600796,1708480650.021063,cpu,0.91,3.108489875793457,sms_spam/reports/train/ca9b32629dd9a9c2c33b28debb96a4aa/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,ca9b32629dd9a9c2c33b28debb96a4aa,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Zstd,,3,50,Sum,NCD,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
162,cb8bc254ff7328a1de4f45728b802294,train,deckard.base.experiment.Experiment,cb8bc254ff7328a1de4f45728b802294,sms_spam,cpu,cb8bc254ff7328a1de4f45728b802294,cb8bc254ff7328a1de4f45728b802294,GzipClassifier,cb8bc254ff7328a1de4f45728b802294,cb8bc254ff7328a1de4f45728b802294,106.522580676,0.106522580676,1708477191.3823917,1708477291.508122,cpu,19.357656077,0.019357656077,1708477291.5085764,1708477309.173938,cpu,0.87,4.49004093170166,sms_spam/reports/train/cb8bc254ff7328a1de4f45728b802294/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,cb8bc254ff7328a1de4f45728b802294,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,100,Sum,Levenshtein,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
163,cba3ec7a170ed20da79eb1b23854d230,train,deckard.base.experiment.Experiment,cba3ec7a170ed20da79eb1b23854d230,sms_spam,cpu,cba3ec7a170ed20da79eb1b23854d230,cba3ec7a170ed20da79eb1b23854d230,GzipClassifier,cba3ec7a170ed20da79eb1b23854d230,cba3ec7a170ed20da79eb1b23854d230,111.175978721,0.111175978721,1708475030.5290716,1708475134.9235814,cpu,32.195965973,0.032195965973,1708475134.9239488,1708475164.929773,cpu,0.87,4.49004093170166,sms_spam/reports/train/cba3ec7a170ed20da79eb1b23854d230/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,cba3ec7a170ed20da79eb1b23854d230,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,200,Sum,Ratio,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
166,ccd94fcf6e189074b446931b3ef43db0,train,deckard.base.experiment.Experiment,ccd94fcf6e189074b446931b3ef43db0,sms_spam,cpu,ccd94fcf6e189074b446931b3ef43db0,ccd94fcf6e189074b446931b3ef43db0,GzipClassifier,ccd94fcf6e189074b446931b3ef43db0,ccd94fcf6e189074b446931b3ef43db0,106.067927518,0.106067927518,1708474864.8348002,1708474964.5896904,cpu,91.840776555,0.091840776555,1708474964.591004,1708475049.8962836,cpu,0.69,10.707020683288574,sms_spam/reports/train/ccd94fcf6e189074b446931b3ef43db0/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,ccd94fcf6e189074b446931b3ef43db0,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,500,Sum,Jaro-Winkler,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
