,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
72,train,deckard.base.experiment.Experiment,f42a55411c858d730f9c258ed228228b,Truthseeker,cpu,f42a55411c858d730f9c258ed228228b,f42a55411c858d730f9c258ed228228b,k-KNN,f42a55411c858d730f9c258ed228228b,f42a55411c858d730f9c258ed228228b,0.51,16.924208328838084,cpu,1725670276.2275023,1725670231.1656835,50.6572435,0.506572435,cpu,1725670231.1643083,1725670095.6965635,153.86834875,0.5128944958333334,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,300,deckard.base.files.FileConfig,data,5e22ed5a3e0f8b85cfb276caf65edee6,.pkl,truthseeker,f42a55411c858d730f9c258ed228228b,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,f42a55411c858d730f9c258ed228228b,,
73,train,deckard.base.experiment.Experiment,f2d295403c756cbcc9069eabf75597a5,Truthseeker,cpu,f2d295403c756cbcc9069eabf75597a5,f2d295403c756cbcc9069eabf75597a5,k-KNN,f2d295403c756cbcc9069eabf75597a5,f2d295403c756cbcc9069eabf75597a5,0.51,16.924080393249252,cpu,1725669882.4085708,1725669879.05818,3.66924967,0.0366924967,cpu,1725669879.0578582,1725669872.2394078,7.0429683,0.023476561,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,f2d295403c756cbcc9069eabf75597a5,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,brute,1.0,1,Jaro-Winkler,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,f2d295403c756cbcc9069eabf75597a5,,
74,train,deckard.base.experiment.Experiment,f16aad6c34a663095563cc69916199c3,Truthseeker,cpu,f16aad6c34a663095563cc69916199c3,f16aad6c34a663095563cc69916199c3,k-KNN,f16aad6c34a663095563cc69916199c3,f16aad6c34a663095563cc69916199c3,0.52,16.578860544760488,cpu,1725669711.4984574,1725669646.416813,71.50071187,0.7150071187,cpu,1725669646.4165783,1725669445.9323688,220.50037333,0.7350012444333334,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,f16aad6c34a663095563cc69916199c3,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,f16aad6c34a663095563cc69916199c3,,
75,train,deckard.base.experiment.Experiment,f0e93729e4b09852a32bb2fa7854eb0d,Truthseeker,cpu,f0e93729e4b09852a32bb2fa7854eb0d,f0e93729e4b09852a32bb2fa7854eb0d,k-KNN,f0e93729e4b09852a32bb2fa7854eb0d,f0e93729e4b09852a32bb2fa7854eb0d,0.47,18.30575138866021,cpu,1725670954.9734,1725670952.507089,2.58801493,0.0258801493,cpu,1725670952.506738,1725670945.8623943,6.81978166,0.0227326055333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,f0e93729e4b09852a32bb2fa7854eb0d,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,7.0,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,f0e93729e4b09852a32bb2fa7854eb0d,,
76,train,deckard.base.experiment.Experiment,e263b4ecc8740395271e5604910c66c1,Truthseeker,cpu,e263b4ecc8740395271e5604910c66c1,e263b4ecc8740395271e5604910c66c1,k-KNN,e263b4ecc8740395271e5604910c66c1,e263b4ecc8740395271e5604910c66c1,0.54,15.888061028939369,cpu,1725670960.545437,1725670957.0546846,4.19162558,0.0419162558,cpu,1725670957.0543532,1725670945.824479,13.55102409,0.0451700803,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,e263b4ecc8740395271e5604910c66c1,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,7.0,1,GZIP,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,e263b4ecc8740395271e5604910c66c1,,
77,train,deckard.base.experiment.Experiment,de5f727edfa4817d448b85cd4f76d65a,Truthseeker,cpu,de5f727edfa4817d448b85cd4f76d65a,de5f727edfa4817d448b85cd4f76d65a,k-KNN,de5f727edfa4817d448b85cd4f76d65a,de5f727edfa4817d448b85cd4f76d65a,0.59,14.16113820114244,cpu,1725671101.927829,1725671063.0498774,44.371009,0.44371009,cpu,1725671063.0487406,1725670945.846744,132.68623392,0.4422874464,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,de5f727edfa4817d448b85cd4f76d65a,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,7.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,de5f727edfa4817d448b85cd4f76d65a,,
78,train,deckard.base.experiment.Experiment,c98764cce06387f349dd692b4133c02a,Truthseeker,cpu,c98764cce06387f349dd692b4133c02a,c98764cce06387f349dd692b4133c02a,k-KNN,c98764cce06387f349dd692b4133c02a,c98764cce06387f349dd692b4133c02a,0.53,16.23346478483708,cpu,1725670730.9548278,1725670685.1562605,51.48482547,0.5148482547,cpu,1725670685.155332,1725670547.4204912,154.29458132,0.5143152710666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,300,deckard.base.files.FileConfig,data,ac586dd8a01ac20db3c155ff29a61a28,.pkl,truthseeker,c98764cce06387f349dd692b4133c02a,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,c98764cce06387f349dd692b4133c02a,,
79,train,deckard.base.experiment.Experiment,c756cfa2bb7f984c601623d0647f09eb,Truthseeker,cpu,c756cfa2bb7f984c601623d0647f09eb,c756cfa2bb7f984c601623d0647f09eb,k-KNN,c756cfa2bb7f984c601623d0647f09eb,c756cfa2bb7f984c601623d0647f09eb,0.56,15.197285501041154,cpu,1725671636.129249,1725671581.4856126,60.73120956,0.6073120956,cpu,1725671581.48551,1725671418.6059594,180.94521087,0.6031507029,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,300,deckard.base.files.FileConfig,data,83efe59ce3b45802e95886b3333c7873,.pkl,truthseeker,c756cfa2bb7f984c601623d0647f09eb,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,c756cfa2bb7f984c601623d0647f09eb,,
80,train,deckard.base.experiment.Experiment,c33fa4e0f4051a69899377872558f8ae,Truthseeker,cpu,c33fa4e0f4051a69899377872558f8ae,c33fa4e0f4051a69899377872558f8ae,k-KNN,c33fa4e0f4051a69899377872558f8ae,c33fa4e0f4051a69899377872558f8ae,0.57,14.851841765271931,cpu,1725670730.4838643,1725670684.5510569,52.01398963,0.5201398963,cpu,1725670684.548977,1725670547.2567468,153.59287111,0.5119762370333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,c33fa4e0f4051a69899377872558f8ae,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,c33fa4e0f4051a69899377872558f8ae,,
81,train,deckard.base.experiment.Experiment,fce14f0472be394140763aa19f5bff90,Truthseeker,cpu,fce14f0472be394140763aa19f5bff90,fce14f0472be394140763aa19f5bff90,k-KNN,fce14f0472be394140763aa19f5bff90,fce14f0472be394140763aa19f5bff90,0.51,16.924208328838084,cpu,1725670092.8455172,1725670038.5532148,60.75576938,0.6075576938,cpu,1725670038.552365,1725669874.2026966,182.6683099,0.6088943663333334,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,fce14f0472be394140763aa19f5bff90,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,brute,1.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,fce14f0472be394140763aa19f5bff90,,
82,train,deckard.base.experiment.Experiment,c1e374ac7893c4e687e43f4efed22a6c,Truthseeker,cpu,c1e374ac7893c4e687e43f4efed22a6c,c1e374ac7893c4e687e43f4efed22a6c,k-KNN,c1e374ac7893c4e687e43f4efed22a6c,c1e374ac7893c4e687e43f4efed22a6c,0.5,17.269620080710098,cpu,1725670563.124693,1725670558.9779098,6.99382183,0.0699382183,cpu,1725670558.9777088,1725670547.432231,20.07359366,0.0669119788666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,300,deckard.base.files.FileConfig,data,e991c20aa9e9184460a79193d7651620,.pkl,truthseeker,c1e374ac7893c4e687e43f4efed22a6c,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,300,BotScoreBinary,brute,3.0,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,c1e374ac7893c4e687e43f4efed22a6c,,
83,train,deckard.base.experiment.Experiment,b5adda8bcbcdd3464e2ed5599b009f27,Truthseeker,cpu,b5adda8bcbcdd3464e2ed5599b009f27,b5adda8bcbcdd3464e2ed5599b009f27,k-KNN,b5adda8bcbcdd3464e2ed5599b009f27,b5adda8bcbcdd3464e2ed5599b009f27,0.6,13.81571845329612,cpu,1725671123.9857163,1725671121.0260124,3.30404013,0.0330404013,cpu,1725671121.02587,1725671110.5906518,11.76976188,0.0392325396,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,300,deckard.base.files.FileConfig,data,67952775d35950112b4680f4dc2a0252,.pkl,truthseeker,b5adda8bcbcdd3464e2ed5599b009f27,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,300,BotScoreBinary,brute,3.0,1,ZSTD,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,b5adda8bcbcdd3464e2ed5599b009f27,,
84,train,deckard.base.experiment.Experiment,b2e1b37f0e483e9067a486a4a608136b,Truthseeker,cpu,b2e1b37f0e483e9067a486a4a608136b,b2e1b37f0e483e9067a486a4a608136b,k-KNN,b2e1b37f0e483e9067a486a4a608136b,b2e1b37f0e483e9067a486a4a608136b,0.52,16.578860544760488,cpu,1725670092.3902912,1725670037.9517276,60.70258032,0.6070258032,cpu,1725670037.9511173,1725669874.227131,181.9368605,0.6064562016666667,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,b2e1b37f0e483e9067a486a4a608136b,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,b2e1b37f0e483e9067a486a4a608136b,,
85,train,deckard.base.experiment.Experiment,ab9a4c93249b0f5ac91fd7845f4beb05,Truthseeker,cpu,ab9a4c93249b0f5ac91fd7845f4beb05,ab9a4c93249b0f5ac91fd7845f4beb05,k-KNN,ab9a4c93249b0f5ac91fd7845f4beb05,ab9a4c93249b0f5ac91fd7845f4beb05,0.44,19.341978648301943,cpu,1725671414.5710742,1725671412.2272975,2.45377606,0.0245377606,cpu,1725671412.2272024,1725671406.0452862,6.23930298,0.0207976766,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,ab9a4c93249b0f5ac91fd7845f4beb05,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,7.0,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,ab9a4c93249b0f5ac91fd7845f4beb05,,
86,train,deckard.base.experiment.Experiment,aa67a3881bfaa6f26039c586f9655067,Truthseeker,cpu,aa67a3881bfaa6f26039c586f9655067,aa67a3881bfaa6f26039c586f9655067,k-KNN,aa67a3881bfaa6f26039c586f9655067,aa67a3881bfaa6f26039c586f9655067,0.55,15.542609297195844,cpu,1725670561.4086838,1725670557.5192745,4.44588273,0.0444588273,cpu,1725670557.518934,1725670547.4096751,11.63369327,0.0387789775666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,aa67a3881bfaa6f26039c586f9655067,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,3.0,1,ZSTD,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,aa67a3881bfaa6f26039c586f9655067,,
87,train,deckard.base.experiment.Experiment,a7c4fadb71a41ce851bc72f474fecfa3,Truthseeker,cpu,a7c4fadb71a41ce851bc72f474fecfa3,a7c4fadb71a41ce851bc72f474fecfa3,k-KNN,a7c4fadb71a41ce851bc72f474fecfa3,a7c4fadb71a41ce851bc72f474fecfa3,0.49,17.6149918527106,cpu,1725669867.8067043,1725669830.8086782,37.8670762,0.378670762,cpu,1725669830.808117,1725669718.228104,115.02363381,0.3834121127,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,a7c4fadb71a41ce851bc72f474fecfa3,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,7.0,1,SeqRatio,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,a7c4fadb71a41ce851bc72f474fecfa3,,
88,train,deckard.base.experiment.Experiment,a3dfcaffd1e2b1c14b4aa4e5b8959b84,Truthseeker,cpu,a3dfcaffd1e2b1c14b4aa4e5b8959b84,a3dfcaffd1e2b1c14b4aa4e5b8959b84,k-KNN,a3dfcaffd1e2b1c14b4aa4e5b8959b84,a3dfcaffd1e2b1c14b4aa4e5b8959b84,0.5,17.269780000196135,cpu,1725671647.9196534,1725671645.8220966,2.18880123,0.0218880123,cpu,1725671645.8219457,1725671639.0351384,7.04267493,0.0234755831,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,a3dfcaffd1e2b1c14b4aa4e5b8959b84,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,brute,3.0,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,a3dfcaffd1e2b1c14b4aa4e5b8959b84,,
89,train,deckard.base.experiment.Experiment,9de0a2b4767c23a85aef8640c935a738,Truthseeker,cpu,9de0a2b4767c23a85aef8640c935a738,9de0a2b4767c23a85aef8640c935a738,k-KNN,9de0a2b4767c23a85aef8640c935a738,9de0a2b4767c23a85aef8640c935a738,0.5,17.269620080710098,cpu,1725671399.006524,1725671334.4828362,71.13831405,0.7113831405,cpu,1725671334.4818437,1725671130.9748776,223.6244523,0.745414841,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,300,deckard.base.files.FileConfig,data,e991c20aa9e9184460a79193d7651620,.pkl,truthseeker,9de0a2b4767c23a85aef8640c935a738,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,9de0a2b4767c23a85aef8640c935a738,,
90,train,deckard.base.experiment.Experiment,9a5411baf4539a4c92798ed08ffc6a25,Truthseeker,cpu,9a5411baf4539a4c92798ed08ffc6a25,9a5411baf4539a4c92798ed08ffc6a25,k-KNN,9a5411baf4539a4c92798ed08ffc6a25,9a5411baf4539a4c92798ed08ffc6a25,0.5,17.269684048504516,cpu,1725670922.2690568,1725670877.1609066,51.07495401,0.5107495401,cpu,1725670877.1608102,1725670739.6436567,155.14560636,0.5171520212,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,9a5411baf4539a4c92798ed08ffc6a25,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,11.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,9a5411baf4539a4c92798ed08ffc6a25,,
91,train,deckard.base.experiment.Experiment,938519dfbcdcf5406a65f42090d46049,Truthseeker,cpu,938519dfbcdcf5406a65f42090d46049,938519dfbcdcf5406a65f42090d46049,k-KNN,938519dfbcdcf5406a65f42090d46049,938519dfbcdcf5406a65f42090d46049,0.56,15.19722952922104,cpu,1725671798.570747,1725671759.848989,44.06286902,0.4406286902,cpu,1725671759.8470738,1725671643.3145063,132.71650096,0.4423883365333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,938519dfbcdcf5406a65f42090d46049,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,938519dfbcdcf5406a65f42090d46049,,
92,train,deckard.base.experiment.Experiment,8b037eb6c166da0f3aa03364b4811c7f,Truthseeker,cpu,8b037eb6c166da0f3aa03364b4811c7f,8b037eb6c166da0f3aa03364b4811c7f,k-KNN,8b037eb6c166da0f3aa03364b4811c7f,8b037eb6c166da0f3aa03364b4811c7f,0.52,16.57875659709456,cpu,1725670281.8256743,1725670237.1938913,50.57506819,0.5057506819,cpu,1725670237.193435,1725670100.2047172,154.1987235,0.513995745,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,300,deckard.base.files.FileConfig,data,f2ed5f96092ac66e778dde22a95859b7,.pkl,truthseeker,8b037eb6c166da0f3aa03364b4811c7f,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,8b037eb6c166da0f3aa03364b4811c7f,,
93,train,deckard.base.experiment.Experiment,b71d8aabf6e67c1d92c6da70cecd8404,Truthseeker,cpu,b71d8aabf6e67c1d92c6da70cecd8404,b71d8aabf6e67c1d92c6da70cecd8404,k-KNN,b71d8aabf6e67c1d92c6da70cecd8404,b71d8aabf6e67c1d92c6da70cecd8404,0.48,17.960379616659708,cpu,1725671393.0001688,1725671325.9886005,73.84601854,0.7384601854,cpu,1725671325.9878144,1725671126.7631643,219.0075859,0.7300252863333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,300,deckard.base.files.FileConfig,data,8dc78f984c4ae3dd15c16fe01e752456,.pkl,truthseeker,b71d8aabf6e67c1d92c6da70cecd8404,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,b71d8aabf6e67c1d92c6da70cecd8404,,
94,train,deckard.base.experiment.Experiment,ff51b5a3784b86efc9c502a796b0e91a,Truthseeker,cpu,ff51b5a3784b86efc9c502a796b0e91a,ff51b5a3784b86efc9c502a796b0e91a,k-KNN,ff51b5a3784b86efc9c502a796b0e91a,ff51b5a3784b86efc9c502a796b0e91a,0.46,18.65119512442943,cpu,1725627929.0068126,1725627926.1440291,2.94712017,0.0294712017,cpu,1725627926.143887,1725627925.7653017,0.37934926,0.018967463,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,ff51b5a3784b86efc9c502a796b0e91a,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,brute,11.0,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,ff51b5a3784b86efc9c502a796b0e91a,,
95,train,deckard.base.experiment.Experiment,e5cf58804123b94c58882492f6b3e056,Truthseeker,cpu,e5cf58804123b94c58882492f6b3e056,e5cf58804123b94c58882492f6b3e056,k-KNN,e5cf58804123b94c58882492f6b3e056,e5cf58804123b94c58882492f6b3e056,0.53,16.23344079691417,cpu,1725669416.265736,1725669377.5129316,44.04551873,0.4404551873,cpu,1725669377.512136,1725669318.657445,67.02089108,0.2234029702666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,e5cf58804123b94c58882492f6b3e056,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,1.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,e5cf58804123b94c58882492f6b3e056,,
